WRIST_rx,WRIST_ry,WRIST_rz,WRIST_x,WRIST_y,WRIST_z,ant1_003f0102030405000000ffff_phase,ant1_003f0102030405000000ffff_rssi,ant1_00400102030405000000ffff_phase,ant1_00400102030405000000ffff_rssi,ant1_00410102030405000000ffff_phase,ant1_00410102030405000000ffff_rssi,ant1_00420102030405000000ffff_phase,ant1_00420102030405000000ffff_rssi,ant1_00430102030405000000ffff_phase,ant1_00430102030405000000ffff_rssi,ant1_00440102030405000000ffff_phase,ant1_00440102030405000000ffff_rssi,ant1_00450102030405000000ffff_phase,ant1_00450102030405000000ffff_rssi,ant1_00460102030405000000ffff_phase,ant1_00460102030405000000ffff_rssi,ant4_003f0102030405000000ffff_phase,ant4_003f0102030405000000ffff_rssi,ant4_00400102030405000000ffff_phase,ant4_00400102030405000000ffff_rssi,ant4_00410102030405000000ffff_phase,ant4_00410102030405000000ffff_rssi,ant4_00420102030405000000ffff_phase,ant4_00420102030405000000ffff_rssi,ant4_00430102030405000000ffff_phase,ant4_00430102030405000000ffff_rssi,ant4_00440102030405000000ffff_phase,ant4_00440102030405000000ffff_rssi,ant4_00450102030405000000ffff_phase,ant4_00450102030405000000ffff_rssi,ant4_00460102030405000000ffff_phase,ant4_00460102030405000000ffff_rssi,interaction_id,timestamp
0.7824512723749485,2.88927078110861,-0.6621127904489125,0.19438806108872675,-0.027377120566600972,0.9942561374682835,2992,63,741,61,3608,64,872,71,3525,70,860,67,30,69,3821,68,,,3963,61,800,63,3744,67,,,3444,64,797,64,3264,64,-1,1776476058.2751067
0.9042111608330403,2.847932481601809,-0.7841683837077449,0.16912841342240212,-0.060199191769621546,1.0066156409387312,,,2903,62,3501,65,773,70,3625,69,2806,66,97,72,3828,69,,,,,2836,64,1499,67,,,3390,65,926,65,3129,63,-1,1776476059.3591383
-0.8037990227142301,-2.916787537964653,0.8090226189618366,0.11306988368152246,-0.07586682220613686,1.0138860135590317,,,810,63,3643,65,795,68,3600,68,676,68,180,73,3792,68,,,4026,65,2783,63,3881,65,,,3303,67,1165,71,3135,62,-1,1776476060.288063
-0.614580517971156,-2.929339290523163,0.7622289048565749,0.05383400493880936,-0.08017684344536984,1.015999864789858,,,2750,64,3649,63,886,73,1505,68,2947,68,126,66,3697,67,,,4088,65,538,64,3557,63,,,1292,68,,,3477,63,-1,1776476061.3720367
-0.46216686384512057,-2.9546501394045515,0.753480245456989,0.005186130111772819,-0.0829305930076986,1.0151893153966942,245,63,559,64,3553,65,2836,73,3673,67,3107,67,2523,62,3639,62,,,7,66,,,3505,64,913,64,1385,69,,,1364,66,-1,1776476062.346045
-0.18765632835315213,-2.976366413101189,0.6631687735020357,-0.06066803709826874,-0.09103248177294747,1.0483107146026365,381,62,522,62,3512,62,743,72,3226,68,1064,63,4022,68,3816,60,,,4085,66,,,1464,64,360,74,3495,70,,,1074,66,-1,1776476063.3404927
0.0210657277175828,-2.947724807804211,0.8272205093899154,-0.10880025004441164,-0.09394469542233055,1.0111222490788143,499,62,440,62,3550,61,676,73,3689,72,827,64,3763,67,358,61,,,4079,67,,,,,3681,66,1412,71,,,,,-1,1776476064.3172035
-0.1913569430755709,3.1582181871494184,-0.7976732990059254,-0.14391418648267357,-0.09498112445288173,1.0275056788088421,2602,62,425,62,1594,62,660,73,1504,69,798,65,1651,67,2913,62,,,12,66,,,3502,64,,,3484,70,,,3024,67,-1,1776476065.189376
-0.1913569430755709,3.1582181871494184,-0.7976732990059254,,,,328,63,,,3606,64,692,73,961,61,2896,67,3682,65,745,62,,,3977,66,,,3653,61,3086,67,3391,70,3425,63,2960,67,-1,1776476066.1149232
-0.12243302858904571,3.0309967267586124,-0.9229995374286614,-0.13320310364171023,0.005781107838732213,0.9584318776847947,,,675,60,3452,66,570,74,,,638,68,13,63,,,,,3780,65,,,3818,61,,,3335,70,1046,64,802,65,-1,1776476067.099176
-0.13549661698653248,3.1149046275883707,-0.8194549959539125,-0.12778661153468676,0.035298525719850815,0.9368231704108451,,,639,62,3573,65,485,73,4055,66,511,68,4092,65,,,,,3735,65,,,3804,62,,,3328,71,2988,64,828,65,-1,1776476067.9240654
0.14467720551239507,-2.947973954863842,0.7890832559178423,-0.12132928005366503,0.04890481160736731,0.9247202312817958,,,576,61,3714,65,419,73,88,67,2493,68,4077,65,,,,,3621,64,,,3742,61,,,1182,69,842,64,742,62,-1,1776476068.7951348
0.15014205979958678,-2.8870466585759225,0.6196625871468455,-0.09690804339192763,0.07315245634012302,0.9259170971295146,,,457,60,3843,66,420,72,2392,65,388,65,3965,63,773,59,,,3804,63,,,3670,62,3309,66,1188,69,733,65,842,64,-1,1776476069.7262273
,,,,,,,,695,64,3551,65,2596,73,,,605,67,222,65,3632,59,,,4052,67,,,1390,64,,,3388,70,,,1002,67,-1,1776476070.7535658
,,,,,,529,61,480,63,3635,62,675,72,3975,69,2918,62,3851,65,,,,,4082,64,,,1586,66,709,64,3560,70,,,1069,64,-1,1776476071.6359768
-0.06218174609674763,-2.9626004701743867,0.8062850852357206,-0.09584220422201485,-0.12649855331434354,1.004123970791484,717,63,476,64,3473,62,682,72,3639,73,959,61,3867,69,14,61,,,9,66,,,3702,66,2959,64,1554,70,,,968,63,-1,1776476072.6143038
-0.05260232761752868,-2.936634827990182,0.8697897698787006,-0.09240954292595517,-0.1412132098758263,0.9912299381744697,2869,61,446,64,3397,60,686,72,3714,72,3005,62,3794,70,3948,62,,,4091,65,,,3739,67,902,63,1567,70,,,1018,62,-1,1776476073.6457734
-0.0646678446642474,-2.91911487928715,0.7394994739072042,-0.08217912841600354,-0.15647270436660873,1.01986109124984,802,62,2514,65,3446,60,676,71,3708,71,2988,62,3737,70,3763,63,,,4056,66,,,3642,67,2995,65,3566,69,,,1105,61,-1,1776476074.6759114
-0.0646678446642474,-2.91911487928715,0.7394994739072042,,,,643,62,395,63,3487,62,718,72,3645,71,3103,62,3927,70,3693,64,,,14,65,,,3594,66,2709,65,3502,70,,,1268,65,-1,1776476075.7098532
-0.16211554457956465,-2.9402771537740384,0.9028249240213216,-0.0613616715063999,-0.09842014244887869,0.9773515730886014,446,63,597,61,3544,60,740,72,3789,70,3149,63,4056,71,3722,63,,,4034,66,,,1427,66,2729,66,3428,70,,,3348,66,-1,1776476076.7374442
-0.1333382922259279,-2.9698261921093634,0.8466728151480694,-0.06260778206592722,-0.08041598669527664,0.9919999092580214,306,62,605,61,3569,62,2785,73,3852,70,3125,66,65,69,3774,58,,,14,66,,,3494,63,2954,66,3359,70,,,3347,67,-1,1776476077.721796
-0.11223515912321132,-2.9621787440045484,0.8714974952242113,-0.05853495718653175,-0.05748033893778964,0.9797900026042313,,,844,62,3618,64,2738,73,3992,67,2951,66,268,67,3546,61,,,4032,66,,,3535,61,1258,67,3300,69,3103,61,1275,66,-1,1776476078.7019815
-0.06977575687474957,-2.91281497160888,0.9013568525193225,-0.050831902510040244,-0.028430903667949106,0.9647491437549633,,,2871,62,3599,64,600,73,167,68,760,66,360,68,3364,62,,,3,65,,,3598,63,3521,67,1212,69,2785,62,1226,66,-1,1776476079.7306318
0.007018042622036192,-2.9059291990953646,0.882415105779393,-0.046013311970562784,0.0019044452974083571,0.9627710897071866,,,2734,64,3539,65,492,72,225,67,2637,67,372,69,3143,64,,,75,68,,,1671,61,3566,68,1169,68,577,63,3147,64,-1,1776476080.7125351
5.5953736052830086e-05,3.1026419650486847,-0.9346967933741839,-0.03526783864750932,0.030768508767738588,0.9529969816735822,,,401,64,3472,64,486,72,2226,65,516,65,299,69,986,63,,,211,67,,,3581,62,3394,66,1143,69,541,62,2935,62,-1,1776476081.6849995
0.015004787580109145,-2.9287658118846456,0.7219213520824193,-0.018718464109223305,0.05462009324486859,0.950276422594917,,,,,3432,63,529,71,3972,64,2612,66,185,68,2988,66,,,,,,,,,1128,64,3132,67,2616,65,646,61,-1,1776476082.6688216
0.051972552403201686,-2.890291368508909,0.5922143103787646,-0.0004753373644713896,0.0757479428042556,0.9620181395359481,,,1296,68,1361,62,596,72,3477,63,616,65,64,69,971,67,,,,,,,,,1201,61,3199,66,2726,65,655,61,-1,1776476083.5445192
-0.005642968200548869,-2.8816573996340296,0.8074561967851526,0.02609528064253525,0.06783228498040401,0.9284458150043066,,,,,1327,61,648,71,1391,63,621,64,4002,67,3217,67,,,,,,,,,4075,63,3323,67,1440,67,746,62,-1,1776476084.4756968
-0.10466498192816671,-3.1471955877999735,-0.8095432555187585,0.03984964843964057,0.03394602057387483,0.9594378714734026,,,2653,64,3400,63,2791,72,3676,67,676,65,2503,73,3472,67,,,4011,63,475,63,3880,62,39,61,1317,67,,,2997,62,-1,1776476085.3043952
-0.2706277542325302,-2.862696644921232,0.8344567232487302,0.0486609302950636,-0.02150490895842886,0.974708381731615,,,752,65,3522,65,897,73,3641,68,704,68,416,66,3586,65,,,4024,67,658,64,3838,63,,,3357,67,3208,64,1139,59,-1,1776476086.339329
-0.3676734447354012,-2.8643665225775603,0.7305412111382883,0.05244732746415343,-0.06086570998591707,0.9961257906605676,,,775,63,1623,65,2990,73,1501,69,844,69,281,69,3640,67,,,15,65,2718,64,3841,64,,,1339,67,334,63,,,-1,1776476087.3169825
-0.3903318150940803,-2.9025643443865707,0.8580668094330273,0.05446717403434281,-0.09143568633691271,0.9990876655406636,327,62,2717,64,3438,61,3032,73,3557,68,3099,69,513,70,3807,69,,,51,64,755,62,3889,64,,,3430,66,3502,70,,,-1,1776476088.2480915
-0.43273425591865944,-2.9153918610270186,0.767414671670025,0.0617540504190019,-0.1261664168114236,1.017926602329901,487,65,506,64,3262,61,3021,73,3596,69,3106,68,384,72,3906,71,,,4062,63,,,3825,66,320,62,3446,68,3620,69,676,62,-1,1776476089.2376032
0.6102166474372944,3.1079686028042897,-0.7241489012412506,0.08290116783239072,-0.1545681585382652,1.0276525067495257,506,65,438,65,1207,59,3013,73,3579,70,3077,65,225,72,3966,71,,,4089,64,,,3816,65,349,64,,,3683,68,856,61,-1,1776476090.2709894
-0.595598262942903,-2.877695653393611,0.7824894324896632,0.09798222375527857,-0.1399246348765153,1.0191711992895833,423,63,590,63,,,944,72,3585,69,833,66,249,72,3958,70,,,4027,64,,,3802,65,292,64,3331,65,3587,67,1053,62,-1,1776476091.2506878
-0.5391784445639083,-2.887413729616384,0.7486490903233479,0.10796953520696252,-0.10422700020591609,1.0055361933442544,2457,62,,,1626,62,1170,65,1586,69,617,67,247,72,1779,69,,,3990,65,949,64,,,,,3416,65,3469,65,986,62,-1,1776476092.2379909
0.5116294083893274,3.0769788200017243,-0.8669159725825484,0.11518368422447206,-0.07328812943943848,0.9916792561061779,,,3010,63,3658,62,1063,64,3616,69,666,68,258,72,3794,69,,,3995,65,882,64,,,,,3483,66,3341,66,1050,63,-1,1776476093.1671581
0.4214046434942184,3.1023309207405236,-0.835327315939125,0.11985236859572614,-0.039985839051637224,0.9834922976077346,,,917,64,3588,64,3547,64,3567,69,2857,68,285,71,3751,68,,,3896,66,735,64,,,441,61,3474,66,3231,60,1090,63,-1,1776476094.0944543
-0.3222409171061138,-2.905206629053042,0.8070756832126202,0.12617795660191516,-0.010247035727690708,0.9585857289218578,579,62,2983,64,3515,63,3711,66,1475,69,915,66,343,71,3704,69,,,3810,66,610,65,,,2653,62,3430,64,,,3023,64,-1,1776476095.0877182
0.307305015155453,3.069671518480357,-0.7793045143501836,0.13716371642007125,0.016851997775241257,0.9589526515430482,489,62,,,1443,64,1665,60,3394,69,874,66,321,68,3657,69,,,3811,68,598,63,,,2666,63,,,,,2986,64,-1,1776476096.0648892
0.3051501172556323,3.0650432285369082,-0.7629245559536295,0.15439792778384548,0.04449463397800659,0.948216361527712,,,,,3626,65,1295,65,1257,69,761,62,287,68,3662,69,,,3837,67,600,65,,,2677,64,,,,,2949,63,-1,1776476096.936654
-0.424111887039152,-2.728108915936754,-0.3864853708182317,0.1761676899692686,0.05929805086322369,0.9389070409848906,,,,,3684,65,3180,65,3308,70,779,64,295,67,3650,68,,,3893,66,762,65,,,667,64,,,,,3022,61,-1,1776476097.765898
-0.4669809823038615,-2.634431465674216,-0.31096886180496786,0.19859508711228363,0.06263732789822372,0.9435507400293912,,,,,3724,66,941,68,1304,70,754,64,2275,68,3710,67,,,3883,65,2764,64,,,,,,,,,,,-1,1776476098.591119
0.4985465521984202,3.0494141565912614,-0.7636156667985398,0.20385768926301467,0.054138084352142325,0.9458761110075193,,,,,3743,66,928,68,3363,70,775,65,228,67,3729,68,,,3865,66,816,64,3578,66,621,62,,,3404,61,3106,60,-1,1776476099.3148777
0.5100428017694167,3.0387425572972098,-0.7511950268531575,0.2060190760146242,0.0390043334935991,0.9646028370813099,659,63,,,3707,67,819,69,3404,70,2881,65,245,69,3766,68,,,,,2888,63,3731,68,653,62,,,,,,,-1,1776476100.238509
-0.576111444546011,-2.9152610188801487,0.8088115696336002,0.20450262637179015,0.004925277515635633,0.9829775347191583,2912,63,1076,62,3615,66,850,70,1432,70,848,66,133,70,3766,69,,,3788,64,2960,63,1729,67,664,60,1493,64,812,63,1278,59,-1,1776476101.065224
-0.576111444546011,-2.9152610188801487,0.8088115696336002,,,,3037,61,1074,63,3605,64,729,70,3587,70,821,62,4083,71,3851,69,,,3716,65,,,4050,67,,,,,,,,,-1,1776476102.1576552
-1.0493132478008533,-2.805570865935736,0.690350301339492,0.1849211420656572,-0.1220096124825933,1.0408698894358588,,,3382,62,3709,64,683,70,3703,69,3013,72,61,71,3954,68,,,3756,64,,,66,66,,,1095,70,3494,61,1260,63,-1,1776476102.9774325
-1.1861145197699285,-2.8019390901695647,0.7038421821458053,0.17484241105766596,-0.1363087949423083,1.0239895018823295,,,3528,63,3732,65,2698,70,1660,69,3809,75,111,70,3937,68,,,3762,65,,,3865,65,2425,62,4001,66,3555,63,1244,63,-1,1776476103.8990757
1.02949483268817,2.893688174485903,-0.7509567809703154,0.14006440190278302,-0.1330272516282247,1.0275117333956543,,,,,3857,66,726,72,3665,70,2721,66,164,71,3848,69,,,,,,,,,,,1383,65,3465,67,,,-1,1776476104.879841
-0.9196824920412376,-2.8992512214064905,0.7502946012921101,0.1137744527015932,-0.12515210785134123,1.0133435399400221,,,,,3912,65,756,72,3608,68,559,66,193,71,3768,69,,,3917,63,963,64,3556,63,236,62,3223,66,3271,68,978,63,-1,1776476105.5972424
-0.657637089588302,-2.9135061883990203,0.7366263798100241,0.06982613986208956,-0.10777427987737892,1.0299057292427831,,,,,3874,65,770,73,3476,69,640,69,354,71,3637,68,,,3960,67,703,63,3449,62,,,3219,68,76,62,1131,63,-1,1776476106.5724404
0.4240744190812773,3.064946209314388,-0.7468805137817327,0.014750285279394345,-0.08343571538830494,1.0253141215720472,,,,,3734,65,686,73,3545,67,2867,69,,,3460,65,,,4037,64,,,3467,63,,,3296,68,,,3527,62,-1,1776476107.4976048
0.2948604573184062,3.1127095954108097,-0.8019509327652867,-0.007997575822834899,-0.0737463500975901,1.0174215394873867,,,933,61,3666,66,678,73,3714,67,853,67,433,66,1322,63,,,4031,67,,,3407,62,3221,67,1250,70,,,1363,65,-1,1776476108.2809856
-0.06489543171941536,-2.9236411861147986,0.7707195191127452,-0.05320738067153271,-0.05023484792523092,1.0101824041923093,,,3034,60,3666,66,579,72,4053,68,2768,66,401,67,1305,58,,,3977,67,,,,,1360,64,1276,70,3318,62,1092,67,-1,1776476109.2061324
-0.06489543171941536,-2.9236411861147986,0.7707195191127452,,,,,,,,3635,66,496,73,,,2595,68,74,59,,,,,3873,67,,,,,,,1328,70,,,,,-1,1776476110.1347928
0.3573207236417878,-2.899902585620311,0.8991897462742147,-0.14625999701455378,0.006795106089654363,0.9660167915500169,,,,,1394,66,458,73,3882,66,465,69,4060,62,,,,,3784,65,1215,65,,,,,3410,69,3512,62,3054,65,-1,1776476110.695922
0.3573207236417878,-2.899902585620311,0.8991897462742147,,,,,,,,3183,64,396,72,3590,68,2460,69,15,67,,,,,3589,66,,,4081,59,2993,63,3464,69,3672,60,3011,64,-1,1776476111.518752
0.5646556270035175,-2.877518284399885,0.6471910552126318,-0.19228409035501576,0.07905812506631867,0.9388680256017808,,,,,,,358,72,1462,67,278,67,4003,67,,,,,,,,,,,,,3487,69,,,2960,63,-1,1776476112.4502008
0.6139138077201998,-2.9302901546898332,0.7352117326017815,-0.1910363255384979,0.08472556750327118,0.9273734090856908,,,3023,61,,,355,72,3507,68,294,67,3949,67,,,,,3567,65,,,,,947,64,3442,69,3769,60,2990,65,-1,1776476113.0593584
0.6093756856562519,-2.9242295399088003,0.620909020921064,-0.18532665093699802,0.09149185843661041,0.9313778519388927,,,,,,,362,72,3544,67,237,67,3800,66,,,,,3450,63,,,4042,62,3133,65,3384,69,,,779,62,-1,1776476113.93616
0.4971777494177384,-2.871363807686974,0.6469164247181423,-0.15545452220134087,0.10126252617372436,0.9260968922639967,,,936,60,243,64,352,71,3769,67,144,66,3589,65,,,,,3331,64,,,3797,64,3554,64,1224,70,1003,61,746,62,-1,1776476114.7520955
0.3867376593021309,-2.870127683273354,0.616393756933814,-0.09951214200355023,0.1119510478266997,0.9299223970608825,,,,,4070,64,378,69,,,220,61,,,608,64,,,,,,,3467,64,938,66,3124,68,661,62,643,62,-1,1776476115.7315679
0.3867376593021309,-2.870127683273354,0.616393756933814,,,,,,,,3548,63,521,70,1496,62,500,64,134,67,797,66,,,,,,,,,789,66,3229,66,397,63,445,64,-1,1776476116.5494125
-0.4283117728150396,-3.0775749321285115,0.7965807014902859,0.0500439859872437,0.04638432358696413,0.9499503919033802,,,946,62,3398,64,539,70,3662,66,310,64,4000,66,3274,65,,,3525,63,,,,,970,64,1203,66,431,61,528,65,-1,1776476117.4184291
