ARM_rx,ARM_ry,ARM_rz,ARM_x,ARM_y,ARM_z,HAND_rx,HAND_ry,HAND_rz,HAND_x,HAND_y,HAND_z,ant1_00470102030405000000ffff_phase,ant1_00470102030405000000ffff_rssi,ant1_00480102030405000000ffff_phase,ant1_00480102030405000000ffff_rssi,ant1_00490102030405000000ffff_phase,ant1_00490102030405000000ffff_rssi,ant1_004a0102030405000000ffff_phase,ant1_004a0102030405000000ffff_rssi,ant4_00470102030405000000ffff_phase,ant4_00470102030405000000ffff_rssi,ant4_00480102030405000000ffff_phase,ant4_00480102030405000000ffff_rssi,ant4_00490102030405000000ffff_phase,ant4_00490102030405000000ffff_rssi,ant4_004a0102030405000000ffff_phase,ant4_004a0102030405000000ffff_rssi,timestamp
-0.14491055462502153,-2.8978892433940264,0.6659134866104395,-0.2573923748892477,-0.16615968090781208,1.2516083804488094,-0.0455118375020081,-2.803937611275686,0.9817753772799385,-0.2367961597757912,-0.07647555968548161,1.1446469538608608,1305,65,383,67,3574,68,845,58,,,259,66,1286,67,,,1778568180.6657467
-0.14491055462502153,-2.8978892433940264,0.6659134866104395,-0.2573923748892477,-0.16615968090781208,1.2516083804488094,-0.030521970455579913,-2.8045812809441744,1.0275413596655136,-0.23513388693530488,-0.07551270451131326,1.1350877729276672,3383,65,364,68,1519,67,,,1216,61,2512,64,3518,64,103,65,1778568181.1645923
-0.14448919902199736,-2.8975445414929,0.6662116712760083,-0.25591163254895083,-0.16615091937011536,1.2513049932774483,-0.0377174500848251,-2.818765813692663,1.0046881244246817,-0.2386431994252529,-0.07674106517517013,1.1536008336356345,3640,65,2492,68,3336,65,,,1283,61,519,64,,,182,63,1778568181.7403965
-0.1402214775060379,-2.949652196066097,0.7614931627097716,-0.25135627261699034,-0.16847755228864164,1.2468059330973567,-0.0633669358230556,-2.804875583579155,0.9718717171862677,-0.22866084526029912,-0.07712317199007654,1.1287800213405814,3664,62,488,68,1218,66,3934,66,3373,62,,,1601,66,1652,68,1778568182.2427068
0.2633795909419691,3.0926192977557245,-0.7800676068598338,-0.23614011040343433,-0.16926791385183074,1.245118576195675,-0.19361754986664334,-2.8787294758737825,1.0141038789172183,-0.21445759904015044,-0.08124881671935477,1.169531400238881,3600,62,604,67,3323,67,213,61,1181,62,2612,63,3656,65,,,1778568182.8560996
0.44873031208232395,3.0070141891480193,-0.740705844104311,-0.21335036630988014,-0.1763824699634773,1.262160522511387,-0.3553365091011444,-2.8748364295534823,1.0435889696419938,-0.17348164743042532,-0.08640262026921573,1.1376071817584357,3879,63,402,68,3231,64,2523,62,3517,63,,,3447,66,2432,64,1778568183.4654481
0.5081676058471871,2.962703818142824,-0.72379728741283,-0.19220403664537702,-0.17675542337114308,1.2472430481394439,-0.4296701093213854,-2.850390854046605,1.1158749848922924,-0.14859181151027998,-0.08985166791418832,1.123923586798135,3772,66,419,66,3391,63,555,65,,,,,3451,66,2923,66,1778568184.0241933
-0.6368802698687034,-3.0553260116102345,0.8275742306321966,-0.17381316573130495,-0.17512974504515116,1.2362084555265929,-0.519642993677657,-2.8985977405494854,1.0799387408479408,-0.12957699682348073,-0.09203064429864997,1.140369426762925,1762,66,366,67,1336,64,2638,63,3230,59,,,3441,66,3163,64,1778568184.532384
0.6178612411665052,2.9043526688375567,-0.7273455729895576,-0.15873667962340593,-0.1731677080248193,1.2432230539184317,-0.5677694425926924,-2.9023943571631627,1.0592364372246805,-0.11009235727358245,-0.09027367324225387,1.1410524383888532,3742,66,344,68,3424,64,2956,64,,,,,3354,65,3147,65,1778568185.090994
0.5322273015172877,2.8033630856174567,1.1427959079797598,-0.15022436293176097,-0.1617473366819723,1.2319837123989044,0.5780896125980345,2.901563292876436,-1.0599946217843172,-0.10068860806241185,-0.07931553743579244,1.120683124996787,3684,66,375,69,1289,64,3244,65,,,,,3251,65,3247,65,1778568185.6448567
-0.672878655923484,-3.020722159540998,0.758366248936727,-0.15530344314622577,-0.14762638994690971,1.2112052642688638,-0.5646300151613504,-2.880843938897466,1.088754626665809,-0.10645985070824865,-0.06618317356470807,1.108365393259281,1712,66,356,67,3286,62,3333,67,,,2332,61,1313,65,3226,66,1778568186.1526165
0.6643545657295394,2.9591913362977684,-0.7124834327800303,-0.16330467062654383,-0.13561067408611246,1.2071290104497598,-0.5735538734895623,-2.874252929000254,1.0691369734379292,-0.11393307360263573,-0.05402996341645183,1.104724479987529,3725,65,480,69,3279,64,1548,64,,,285,64,3389,65,1134,62,1778568186.7726526
-0.6088262574323002,-3.0221551254969756,0.7859840153016107,-0.18115115301249435,-0.12497879686988558,1.1843564241064164,-0.49316240816268814,-2.9302350171535845,0.9721050901241395,-0.1427140206629478,-0.04445131114788124,1.128229678884889,3682,64,2558,68,3334,65,,,,,206,66,3432,64,,,1778568187.3327823
0.4738295150983743,3.0149736167896415,-0.6729815255831857,-0.21209527513285106,-0.1262843480952374,1.217271633767052,0.39591438642618826,3.0179925269467,-1.0495256531163206,-0.17222010441766467,-0.039297913624255984,1.111255923863505,1628,62,541,68,3277,65,,,,,173,66,1321,61,3987,62,1778568187.8342502
-0.38479755598992554,-3.0187680157881323,0.681118735729668,-0.237223803037457,-0.12323795110636686,1.21557304465144,-0.27444011716314237,-2.8452689508944484,1.030266249406848,-0.2021406007005688,-0.03564027064990474,1.108078349280998,1603,65,452,68,1231,66,,,,,144,64,3160,62,3959,64,1778568188.3540506
-0.25687967292551295,-2.9755594734193402,0.6556573825310046,-0.26999665147238366,-0.11951816821781613,1.2059598796688458,-0.11773380107221242,-2.843797926356685,0.9562290793945865,-0.25359958893387385,-0.03224359979582188,1.1558055413674184,3531,66,358,66,3530,67,,,3673,60,13,63,924,62,3891,62,1778568188.8594406
0.09919361099071973,3.2538690487712554,-0.715776476010306,-0.27877722516529374,-0.10056401441285935,1.1698795118005103,0.028493706949393117,-2.7778857781760777,0.9359803031608668,-0.2635799966756283,-0.0119235031855755,1.078799420895846,3410,68,175,68,3780,69,858,63,3764,60,4021,62,737,61,3497,62,1778568189.4180663
-0.07880966375320739,-2.9915400203288307,0.5927748862255099,-0.27949300753166184,-0.07829317380834996,1.182365046238291,0.09895331194917546,-2.8797642374293146,0.9164807793749216,-0.2708720238283016,0.012948944987451931,1.1152814795533421,3159,68,4095,67,3880,71,788,68,3847,63,2230,63,818,64,3245,65,1778568190.024347
-0.08213638754298785,-3.0151068636097555,0.5585246931112008,-0.2564172712755115,-0.049271723406619054,1.1652349764065566,0.1341099300921214,-2.9559406450365695,0.7860696290020287,-0.24269153951271918,0.044738732491833764,1.0774862682082593,950,69,375,67,3828,73,743,70,3695,62,17,66,818,63,3711,64,1778568190.6873088
-0.18790783453022392,-3.0362792988825236,0.4674716846584126,-0.21306208569469226,-0.029763195653288672,1.1370551074223079,0.006745819519812969,-2.9978653093989256,0.7524939978574604,-0.19745711861845602,0.06307268452379654,1.0713156317469597,1093,69,200,64,3809,70,3879,65,3370,64,,,927,63,3618,66,1778568191.3453672
,,,,,,-0.19918026668593475,-3.084268837416472,0.8394731860169136,-0.1377794334188716,0.05523338995949457,1.0974641753008492,3379,66,2384,66,3657,67,3666,66,1475,63,,,3448,62,3418,63,1778568191.9530687
-0.5583657669634571,-3.1515477347418046,0.5683192442197909,-0.11540677411584428,-0.06084845084169181,1.1627873982355181,0.42591543189749603,2.9180511964321485,-0.9592141899129786,-0.07304730502225859,0.024522063551279876,1.042310463850668,1602,66,2468,67,1371,65,1403,64,3485,64,,,3577,62,3179,64,1778568192.5594614
0.556875335314242,2.900020083399322,0.945900765835619,-0.11627919612589567,-0.09182010403669029,1.150975762000929,-0.5347496214464881,-3.0149954243387005,0.9564134435185978,-0.06992380627529135,-0.010332843676043132,1.0664975091175926,1739,64,503,67,3048,63,1370,64,3381,63,,,1506,64,1060,66,1778568193.1729105
0.6301109762848723,2.895542733848699,-0.5437095812964233,-0.15053564950424567,-0.11587378037750805,1.2096527155712062,-0.6319605121055182,-2.9702608506949018,1.0678836982990585,-0.10078555620252064,-0.03209957576362478,1.1115462895373993,3786,62,547,67,3097,65,3644,63,3291,63,41,58,3610,65,3159,65,1778568193.7275934
-0.5987437712880196,-3.1332964267508,0.6062620666434246,-0.18188940198360687,-0.11856809148913036,1.209110631681999,0.5320108433174757,2.8947549264774763,-1.0219835410207425,-0.13402670654458762,-0.03369524632331529,1.1074576863633425,1684,61,613,67,3055,66,,,1306,62,183,62,3729,64,,,1778568194.3904557
-0.5258010913559609,-3.0901184418003904,0.6683206343002708,-0.2056497551912066,-0.12054074915556624,1.1978103693249724,0.4105539520196957,2.9021850890706133,-1.0447306714116,-0.16806804935609446,-0.03597297092572625,1.1266201261550401,3850,62,692,67,3020,66,,,3337,64,,,3824,66,,,1778568194.8964431
-0.4399361089421333,-3.055214422754564,0.5888702311446367,-0.22434825161203942,-0.13220844989874325,1.2070198813674218,-0.3502394791610353,-2.9108167344675198,1.0423553860721477,-0.1874092928763134,-0.04548575504877881,1.1161884394507817,1752,60,716,65,2958,66,481,64,3447,65,,,3844,68,550,65,1778568195.3462772
