WRIST_rx,WRIST_ry,WRIST_rz,WRIST_x,WRIST_y,WRIST_z,ant1_00470102030405000000ffff_phase,ant1_00470102030405000000ffff_rssi,ant1_00480102030405000000ffff_phase,ant1_00480102030405000000ffff_rssi,ant1_00490102030405000000ffff_phase,ant1_00490102030405000000ffff_rssi,ant1_004a0102030405000000ffff_phase,ant1_004a0102030405000000ffff_rssi,ant4_00470102030405000000ffff_phase,ant4_00470102030405000000ffff_rssi,ant4_00480102030405000000ffff_phase,ant4_00480102030405000000ffff_rssi,ant4_00490102030405000000ffff_phase,ant4_00490102030405000000ffff_rssi,ant4_004a0102030405000000ffff_phase,ant4_004a0102030405000000ffff_rssi,interaction_id,timestamp
1.5792158137542873,-2.025304997664945,0.4344655459293615,-0.05855727489158368,-0.20135014254722952,1.0836736153511455,1137,69,3609,66,3148,73,465,74,3382,67,3720,68,3364,65,4077,70,-1,1776810541.1755576
1.5682201073715016,-2.082910038424734,0.5395540881695843,-0.04717600014199771,-0.20471098484781794,1.0767071983149692,3238,70,1553,66,1163,73,430,75,4020,68,712,69,144,73,795,63,-1,1776810542.4203658
1.5722187659141205,-2.0673419448527373,0.561419243318701,-0.02972468343639466,-0.2068152848273079,1.0790888585439555,1157,70,3669,68,3336,72,490,75,263,59,1199,73,1076,70,2979,70,-1,1776810543.6563742
1.5222539811899096,-2.116170436600858,0.5801484345354777,-0.0086818177823988,-0.2079123687906613,1.0762958236370344,924,68,3832,67,3605,69,577,73,3475,67,3771,68,187,63,377,70,-1,1776810544.7876186
1.472618200323598,-2.1303883403716686,0.6215725090807696,0.0161511598298463,-0.2069212022740513,1.06140418336397,1064,71,3541,68,1369,71,462,74,895,61,3436,71,326,70,3620,64,-1,1776810545.926371
1.4306346420266043,-2.182811508492033,0.5859046223552619,0.039233913812289,-0.20929310853396263,1.0673285278699771,939,70,3966,67,3777,73,303,73,982,62,3328,70,409,72,3264,64,-1,1776810547.1220005
1.387830868380159,-2.2243065866705747,0.5761428449664185,0.0688608636842139,-0.2107539611031018,1.0734992915045827,3159,72,45,66,3872,75,324,73,2912,64,1162,69,310,72,3232,66,-1,1776810548.2685308
1.3864068177845341,-2.2150457881194994,0.5634521660179961,0.09599934805933008,-0.19296824217873973,1.057952431148968,3146,73,148,67,3802,73,254,73,2900,66,3232,69,191,69,3257,66,-1,1776810549.348049
1.4231290050117809,-2.2539770542948565,0.5180479728766426,0.10234768949786938,-0.17502571792931085,1.0584759322311712,1125,73,230,66,3640,68,222,72,3098,63,1293,70,,,1342,65,-1,1776810550.4268224
1.4653843208938149,-2.2091081957081022,0.49018107483619167,0.08629413386250841,-0.16430085270404624,1.0509943977473206,1077,72,280,63,3812,61,231,72,3248,64,3387,71,,,3502,65,-1,1776810551.5053208
1.532351398746519,-2.1460801610769726,0.46631386120175483,0.0677558601111083,-0.15995862875434033,1.0496018335272472,1086,71,293,61,3337,66,262,71,3442,66,3355,71,,,3494,66,-1,1776810552.6334724
1.582057917216903,-2.1468059879705037,0.4525292271723384,0.04635490502199679,-0.16264400679248342,1.0730761407239864,1078,71,328,64,3204,70,317,73,1415,66,3330,71,2807,60,3487,68,-1,1776810553.764908
1.6009163077405133,-2.0795977461333077,0.4564023966598244,0.030175412341991007,-0.1595615733821892,1.0566303264072399,3467,71,3654,60,3066,72,409,74,3653,71,866,66,955,65,748,64,-1,1776810554.9046125
1.5495278220219206,-2.098881973915447,0.4646145920748801,0.007222833609682148,-0.15692776118524054,1.0453069739895273,3622,61,79,68,854,74,2903,72,3608,69,764,69,910,63,3479,60,-1,1776810555.983915
1.5726512691466774,-2.0645064141220537,0.4189344684845443,-0.01726567947665445,-0.15638989958436292,1.048290524201384,1306,66,184,67,810,74,2783,72,3352,70,1064,68,603,66,3651,66,-1,1776810557.063261
1.593547659418824,-2.0268417166812966,0.42994537909702174,-0.030856893813408635,-0.15365411110160565,1.0423102732228282,3446,67,156,65,785,73,759,73,3283,69,968,68,729,67,3514,68,-1,1776810558.1919389
1.6424434938621792,-2.0472335362718117,0.43654698738659387,-0.04608291929249248,-0.15654772384220683,1.0646561613644574,3482,67,248,66,757,73,887,73,3273,69,2998,68,807,66,1475,68,-1,1776810559.3240807
1.6588701828055208,-1.9566189163013692,0.4236650646200195,-0.06196431937328847,-0.15156512700686336,1.0395645715690938,3481,66,185,67,760,73,3036,72,3208,69,1044,65,737,67,3549,69,-1,1776810560.4587824
1.7067950952075444,-1.8783464083764119,0.3559094808328182,-0.0752991407501683,-0.15059000377678122,1.0438799324358752,3532,66,149,67,2832,73,3167,73,1145,69,1158,65,656,67,3529,71,-1,1776810561.5955036
1.7795087386540838,-1.8352934397215528,0.3334293463235007,-0.09191126014562433,-0.15145176253058135,1.0572039616316675,1554,68,71,67,761,73,1243,75,1125,69,3383,67,675,67,1460,71,-1,1776810562.7897031
1.8079712387368272,-1.7724546217698847,0.3265330683630423,-0.10989229502352507,-0.1492211590040316,1.061966844216227,1570,68,4054,69,777,73,1398,72,3180,70,3455,70,675,67,3512,70,-1,1776810563.871787
1.8573057180561685,-1.7154314008073919,0.31122439077213515,-0.1246453014564662,-0.1482013212084744,1.0646074580477742,1697,68,4042,68,775,73,3465,69,1137,70,3447,70,629,67,3525,67,-1,1776810564.958125
1.88291373416631,-1.6663381113247624,0.33026353594422353,-0.13982758808140305,-0.14686609359734848,1.0586837553619177,3757,67,4084,68,771,74,,,3297,71,3494,70,756,67,3459,70,-1,1776810566.0863307
1.9195027956941852,-1.593853902179399,0.203682091106112,-0.15453257165930367,-0.14545262177334092,1.0588701106932978,1739,64,3965,70,772,73,3025,61,3335,71,3550,69,2607,65,1141,71,-1,1776810567.0695643
1.9919863384454792,-1.5540505687609947,0.22511401586797336,-0.16787906619811213,-0.13484875711556712,1.0577472955828096,3755,67,4084,73,730,73,2853,63,1285,71,3889,66,360,67,3547,71,-1,1776810568.1596372
2.019631100621962,-1.5999111674070399,0.22382400234099278,-0.16538734367475547,-0.11898214724795483,1.048194304999877,3602,69,3790,71,731,73,1021,67,1224,71,3758,70,295,65,3666,72,-1,1776810569.2348807
1.9512655013551616,-1.6155789645272816,0.25357315700644806,-0.149549817298075,-0.10958060155078742,1.0257420335296683,1543,68,3839,68,2790,73,1141,70,3202,70,3637,63,301,62,3708,74,-1,1776810570.215602
1.9502139585743339,-1.6567099277047919,0.2581224316190154,-0.14014491741120347,-0.10790405598177044,1.0282239546375564,1502,68,,,2808,73,3224,72,1088,70,3732,68,366,64,3683,74,-1,1776810571.2473655
1.9594008815314863,-1.7138581284845327,0.2522066893871777,-0.12917393108493846,-0.10711501572567726,1.045087724046197,1436,69,4073,65,765,73,3131,72,1061,69,3790,69,341,62,1567,73,-1,1776810572.3383703
1.9002986944526923,-1.7696816092097036,0.3174162339430698,-0.11407816656413218,-0.10417659996762381,1.026444623530791,1424,69,93,64,774,72,937,73,3147,70,3724,68,502,63,3563,71,-1,1776810573.3638985
1.8740169733172576,-1.7988954959880954,0.3403841972998495,-0.09836182137230592,-0.103195070322672,1.021097965345091,1400,68,41,65,779,72,817,74,1098,68,3555,66,530,64,1482,72,-1,1776810574.4506757
1.8503730139889107,-1.8139380887808967,0.3301826487629206,-0.08177547796285142,-0.10041773453079718,1.021387502637317,1427,68,4014,63,761,72,2798,73,1155,69,3415,67,513,66,3562,71,-1,1776810575.5294623
1.8329447834600139,-1.8624168103620475,0.34335156419624907,-0.06679412865817677,-0.10069474581917139,1.0291949191096728,3476,69,3931,63,733,71,697,73,3306,70,3226,66,467,66,3615,70,-1,1776810576.6105745
1.807577721881332,-1.913947107644271,0.3237020673221319,-0.0523960614071213,-0.09930991217249976,1.0294481213176232,3575,68,3751,61,725,70,602,74,1459,70,3144,67,420,68,3694,69,-1,1776810577.6384616
1.7691257694919307,-1.9826410439561928,0.37589699745997823,-0.03149068235723056,-0.09970243398658207,1.03558912675026,3759,69,3696,64,637,69,506,73,3713,71,3175,69,398,68,1704,70,-1,1776810578.7173676
1.6895646901015113,-2.010347706300871,0.402881825162474,-0.010357714361198873,-0.09687551630266021,1.0145134587576874,4055,67,3569,57,588,68,463,73,44,71,3246,69,325,69,3844,70,-1,1776810579.8619153
1.6650190042619537,-2.0238987520858207,0.3911249369891063,0.003303709069583163,-0.09531725379220675,1.0101355646536685,3754,64,1465,62,501,67,408,73,860,69,3416,70,315,70,3844,69,-1,1776810580.9989038
