WRIST_rx,WRIST_ry,WRIST_rz,WRIST_x,WRIST_y,WRIST_z,ant1_003f0102030405000000ffff_phase,ant1_003f0102030405000000ffff_rssi,ant1_00400102030405000000ffff_phase,ant1_00400102030405000000ffff_rssi,ant1_00410102030405000000ffff_phase,ant1_00410102030405000000ffff_rssi,ant1_00420102030405000000ffff_phase,ant1_00420102030405000000ffff_rssi,ant1_00430102030405000000ffff_phase,ant1_00430102030405000000ffff_rssi,ant1_00440102030405000000ffff_phase,ant1_00440102030405000000ffff_rssi,ant1_00450102030405000000ffff_phase,ant1_00450102030405000000ffff_rssi,ant1_00460102030405000000ffff_phase,ant1_00460102030405000000ffff_rssi,ant4_003f0102030405000000ffff_phase,ant4_003f0102030405000000ffff_rssi,ant4_00400102030405000000ffff_phase,ant4_00400102030405000000ffff_rssi,ant4_00410102030405000000ffff_phase,ant4_00410102030405000000ffff_rssi,ant4_00420102030405000000ffff_phase,ant4_00420102030405000000ffff_rssi,ant4_00430102030405000000ffff_phase,ant4_00430102030405000000ffff_rssi,ant4_00440102030405000000ffff_phase,ant4_00440102030405000000ffff_rssi,ant4_00450102030405000000ffff_phase,ant4_00450102030405000000ffff_rssi,ant4_00460102030405000000ffff_phase,ant4_00460102030405000000ffff_rssi,interaction_id,timestamp
0.4592286838720056,2.8781319312775206,-0.25609262018070755,0.11762532633192932,0.09537662949653944,0.9001383906674953,,,,,3827,70,830,70,3054,67,402,63,492,68,432,66,,,3261,65,,,,,229,66,2925,65,,,2530,63,-1,1776476672.8022404
-0.33901919812032366,-2.801613406629303,0.3882612430062349,0.10907179282739181,0.10434372045059381,0.9277209333440832,,,,,65,70,872,68,1181,67,3188,60,759,65,2309,64,,,3306,68,,,,,2241,63,995,64,,,,,-1,1776476673.67587
-0.4062181336935031,-2.839817298273366,0.7964602742172633,0.09850195473533409,0.06894931040434794,0.9275625866391767,,,,,69,70,1105,69,3292,65,3419,62,87,72,2327,65,,,3479,69,,,,,,,3149,65,,,2706,65,-1,1776476674.49307
-0.434943587986006,-2.8184331210498503,0.8110008721532992,0.09267647323804831,0.048263433839833926,0.9312541884287644,,,3416,65,69,69,3464,64,3341,65,3592,59,2879,72,351,68,,,3653,67,,,,,,,3336,64,,,2725,64,-1,1776476675.212071
-0.4983517824365428,-2.864757603725633,0.8943793566621541,0.0899946262704183,0.024590608651398543,0.9465994537272764,,,3423,67,109,69,3718,68,3465,64,3833,60,,,405,68,,,3745,68,,,1686,61,,,1364,61,,,812,62,-1,1776476676.0280392
-0.5843872078037301,-2.8039579586613796,0.9269567886936212,0.08423748183986356,0.002013872042872522,0.9594622998108574,,,3426,66,95,69,3626,65,3513,64,3945,60,3530,70,443,68,,,3850,67,,,3418,63,,,3508,62,,,877,61,-1,1776476676.8575711
-0.6644647328440105,-2.7861497756058977,0.8726705666994433,0.07599665750443645,-0.019005448605176965,0.9731470139629026,,,1332,67,2179,69,1759,62,3478,64,4058,60,694,71,2540,67,,,3953,68,,,658,63,,,,,673,69,1187,59,-1,1776476677.7338996
-0.7508424724301058,-2.7617448006583025,0.8999426707964465,0.06719441777506756,-0.046404503773352944,0.9689661815942935,,,3337,69,135,68,3540,67,3447,66,259,60,152,78,564,66,,,3988,67,,,891,66,,,3641,65,1261,74,,,-1,1776476678.6034906
-0.8258842720523741,-2.79117113872306,0.8814410177474638,0.06027698126685428,-0.07377498140126482,0.9885601171608626,,,1252,67,161,67,3574,65,1400,66,375,60,368,79,604,66,,,3998,67,,,584,65,,,3627,64,3662,62,,,-1,1776476679.474552
0.9183056064138243,2.956196960087589,-0.8789962781578692,0.05168165192017587,-0.10031601773119336,1.01796901825646,,,3363,67,82,66,3366,65,3533,67,380,57,746,72,2635,65,,,3970,68,,,2468,67,153,59,3640,67,3535,68,,,-1,1776476680.3450766
