ARM_rx,ARM_ry,ARM_rz,ARM_x,ARM_y,ARM_z,HAND_rx,HAND_ry,HAND_rz,HAND_x,HAND_y,HAND_z,ant1_00470102030405000000ffff_phase,ant1_00470102030405000000ffff_rssi,ant1_00480102030405000000ffff_phase,ant1_00480102030405000000ffff_rssi,ant1_00490102030405000000ffff_phase,ant1_00490102030405000000ffff_rssi,ant1_004a0102030405000000ffff_phase,ant1_004a0102030405000000ffff_rssi,ant4_00470102030405000000ffff_phase,ant4_00470102030405000000ffff_rssi,ant4_00480102030405000000ffff_phase,ant4_00480102030405000000ffff_rssi,ant4_00490102030405000000ffff_phase,ant4_00490102030405000000ffff_rssi,ant4_004a0102030405000000ffff_phase,ant4_004a0102030405000000ffff_rssi,timestamp
-0.2977961112462629,-2.875952061977182,0.4711019618999096,-0.1837613943345367,0.03580241326827543,1.0952516217917934,0.045401487485749174,3.246741142149758,-0.9175219540577857,-0.16504996846109532,0.1288810596304101,1.0338464596934953,4063,68,,,3624,76,275,67,,,2737,63,3821,71,,,1778567762.1655664
-0.26902432420582806,-2.9656725417390275,0.27933088220594476,-0.16394942605996243,0.04680520217357625,1.0901139402791797,-0.13753107624353506,-2.7824720484939367,0.6623601306873489,-0.14402768819043454,0.1412475007116865,1.0275230832269509,2266,69,,,3762,76,,,1622,66,,,3981,72,3394,67,1778567762.6167605
-0.3491704010472373,-2.8942849484254736,0.2933337603999225,-0.13224550827747686,0.03270583067969271,1.0858273230683928,-0.19517885323835463,-2.773237886633286,0.7067246030803529,-0.10597640180699121,0.12477736828757081,1.003144939949368,2456,69,,,3857,76,650,66,3935,63,3638,61,113,71,3519,67,1778567763.0685873
-0.4429123698640504,-2.910775370030286,0.41551515587832816,-0.10937093331128349,0.009247698424767891,1.0870270413929237,-0.22454290480095085,-2.7577225330021893,0.6481368117422623,-0.0798286298182143,0.09983357827983355,1.004208601483246,748,69,3913,64,3902,74,917,65,,,3804,63,430,66,3776,66,1778567763.63108
-0.47772394070993485,-2.9090821235128335,0.2578534722022015,-0.09444618444901023,-0.0236485785058068,1.1194846191257835,-0.3038538265776143,-2.7508192513844048,0.667232273420782,-0.06054189556062937,0.06673602622195099,1.0135699703593064,3076,69,17,65,3812,71,3322,61,,,3796,60,889,64,13,63,1778567764.1927214
0.5765341064000943,3.1912413055026434,-0.4450360532946991,-0.0889890379348373,-0.05744824374237041,1.1402134131361006,-0.3439777209842673,-2.745659275083058,0.7231132722435522,-0.05223491319252924,0.034089119071359114,1.0156208227345933,3324,66,221,65,3634,68,3488,62,1373,61,,,3354,62,163,64,1778567764.768426
-0.567650385197972,-2.9448228420183575,0.32398337725055193,-0.0921998431821123,-0.08139093327142871,1.1657595857621186,-0.36701153163137407,-2.780101827087148,0.67553153768078,-0.052665846592966685,0.010498133690543383,1.0493151558040263,1381,65,385,67,3348,67,3475,63,,,,,3456,64,3992,64,1778567765.3284917
0.7063325680431777,3.0726468884113247,-0.4706117024886262,-0.10398603213830494,-0.10577319790855624,1.1860125634754,-0.4711782059679542,-2.8255725998030674,0.821828824190252,-0.05908773021771579,-0.014799667538512782,1.0727586104685178,3520,62,510,66,3277,68,3457,65,,,,,1238,63,3447,64,1778567765.882694
-0.7531137447796794,-3.000937481365901,0.4897410247918634,-0.12576819037207151,-0.12637810532653374,1.211401638805113,-0.5652795400409149,-2.7640877473850782,0.935201611736136,-0.07587790509101304,-0.03920740346025169,1.1078654973888256,3437,61,446,66,3325,68,3104,66,,,,,3335,65,1120,65,1778567766.4326904
-0.7713523944268114,-3.022254872406538,0.7302491874959482,-0.14084095597741408,-0.1358271212284742,1.1915891446813798,-0.5573366799821251,-2.7098990554473827,1.1898416561133334,-0.09600794205377029,-0.0594437198281565,1.1136500984946327,3406,61,2598,67,3335,69,880,65,,,2404,60,1387,65,2641,61,1778567767.0428553
-0.7182207059437042,-3.0147269001983408,0.7511814675793071,-0.1641349297626705,-0.14393117923084273,1.198891861929324,-0.5057003895973131,-2.630523334419658,1.291892075044732,-0.12322489365607686,-0.06964490255961432,1.1196961982894205,1319,60,564,67,3411,69,,,,,357,64,1233,64,,,1778567767.6997695
0.6106248747643304,3.1083403140923838,-0.6628705260782566,-0.19847041125001175,-0.13731124367521333,1.190957039123448,-0.4056793229063256,-2.5707423636895217,1.2093660035828706,-0.1689606668029966,-0.06115340128884495,1.1447064863025298,3318,61,2637,67,3530,70,,,3713,62,86,63,2979,64,,,1778567768.2523875
-0.4375721248334915,-2.9807345838466617,0.580942525198679,-0.22828705526242762,-0.11858718540306842,1.2027412683514578,-0.26085468162115466,-2.629593752275363,1.1412762867089374,-0.20027459532244446,-0.03444795973109447,1.1204950867990946,3117,66,379,66,3830,71,2955,65,1932,64,4037,65,479,67,1390,61,1778567768.8634818
-0.2559516114899331,-3.0174150363663457,0.43927865333841126,-0.25160492755093317,-0.08350589977411774,1.1823871425105301,-0.10913476864161717,-2.681669824232221,1.07516325640495,-0.22478057567129014,0.0035917400631340895,1.0728018969818913,,,145,62,,,2673,71,1797,65,3865,66,237,68,1096,66,1778567769.5781045
0.20022005728866749,3.1630855829365805,-0.4612026764547624,-0.24981547219921554,-0.043458923592850016,1.1452702910051076,-0.011176980775244065,-2.790092410030566,1.03262045217579,-0.23640389086581737,0.0461077260701127,1.0823267976342648,457,70,784,59,3916,77,2482,73,3772,66,174,65,89,69,3123,67,1778567770.032761
-0.17433101754760358,-3.0594727226977896,0.38736177252506704,-0.23554043038915837,-0.023356749045622665,1.1445177493808036,-0.00777094836180254,-2.8346413726821873,0.9629579867592846,-0.22314387507923214,0.06692963355041885,1.0865450225998203,272,71,,,3803,77,396,73,3740,67,184,66,68,69,3763,67,1778567770.6437173
-0.2521082057285749,-3.047998211028968,0.41186155814338865,-0.19624170819221778,-0.004362206886598693,1.1292639741105377,-0.06724190258770131,-2.8851309468298822,0.9626395724312938,-0.17905003113528337,0.08589342759823396,1.0699318586045212,245,70,,,3743,77,776,66,1612,67,283,66,4077,70,3603,67,1778567771.1994543
-0.35692249399458204,-3.207110408579987,0.3764743663835428,-0.15515799401789185,0.010720994539162455,1.1138402397977387,-0.14861230333173545,-2.964363378007017,0.8626026874071098,-0.13583519560516819,0.10350722223838582,1.0729161611629394,222,69,,,3711,77,2741,67,1602,65,,,4067,71,1356,66,1778567771.7558732
-0.4046414228711155,-3.2153323584066076,0.2097565146237392,-0.1225774735574103,0.02064583828320064,1.109646070027649,-0.20715015645959098,-2.9328434687937217,0.7294090291588244,-0.09743348049423162,0.11331761501439969,1.051751421575386,2306,69,125,60,3685,77,2647,67,1583,64,588,60,4073,72,1244,64,1778567772.2049387
0.4135523311908243,3.1071769539653866,-0.3194316219974595,-0.08757704040259992,0.03176149312718057,1.0934264305983472,-0.2221232619772719,-2.9294412264581435,0.7870594308252824,-0.06171195562097733,0.12226916188426232,1.024605419994184,258,69,38,63,3591,77,552,65,3945,62,,,4013,73,3234,63,1778567772.7610676
-0.41642331295993446,-3.0402760459482665,0.3190668683269658,-0.06166323819667109,0.03646584839361264,1.0724692715847686,-0.23940309329367118,-2.936505303736679,0.7416196339466894,-0.03499641517324539,0.12725858398645007,1.0225895621287164,391,68,3961,63,3566,77,435,66,,,3108,66,4070,73,,,1778567773.3191402
0.45810100773274176,2.9886493453059133,-0.3370074514130931,-0.032139067438341946,0.03473929105928624,1.0603826924321997,-0.281854508359784,-2.8966111834299295,0.8255957089090008,-0.003740870517327195,0.12339509082678694,1.0033169333412204,,,4040,66,3598,77,343,65,,,1216,66,23,72,,,1778567773.8291898
-0.5415252127866126,-3.10342273966614,0.49251312847144146,0.0038213635246893344,0.027506840293437914,1.0610055827702862,-0.26340469997284904,-3.037616976314349,0.6794173937433997,0.036736889885195655,0.11915246798340563,1.0352653002202057,,,12,65,1606,76,273,66,,,3379,67,68,72,,,1778567774.2268822
0.585800007293036,2.8992002002563813,-0.39268619840645846,0.024976559876440915,0.02166904152860508,1.0647268930868916,-0.2976104786370968,-3.002371709731415,0.8214744609579433,0.059875921334118565,0.10850370386833993,1.016177617832446,,,24,68,1632,75,2291,66,,,1413,66,221,69,1087,60,1778567774.6367254
-0.6722078542845604,-3.182991800967187,0.5195095708840026,0.039074917887359756,0.019282826506576856,1.0545817434789952,-0.3235273136735295,-2.9691733608979582,0.7557892365097941,0.07783714645848694,0.10663553474269458,1.0264466508376064,2867,67,156,67,3861,73,171,66,1365,68,3573,63,198,66,1029,59,1778567775.140129
0.7166880661812569,2.796614016493252,-0.3172736153920063,0.07127320250113778,0.0023739629105104343,1.083848542905214,-0.5538455812108908,-3.071607383726361,0.7664347316382791,0.12068750630818012,0.08721242413697695,1.0631323958566363,750,65,359,67,3897,72,164,67,1677,69,,,379,68,,,1778567775.749124
0.814382042165962,2.639780978978627,-0.28472830230096213,0.09439912256150992,-0.03113891654244281,1.1117037109191221,0.7294185571210677,2.8296562627523625,-0.7711563361752156,0.15371851951317145,0.0477991889480865,1.0820064234417952,864,65,290,65,3980,73,176,66,3776,67,,,626,70,,,1778567776.2559521
0.9217928864560971,2.5420437514887833,-0.3379835763062885,0.0975325139897888,-0.06186673846178565,1.1382569736092985,-0.9789821134227079,-2.990711118131633,0.9109527405123986,0.16089362113951064,0.010149153401504109,1.0891986391869095,996,66,2364,65,4075,73,116,67,3805,66,2992,60,797,70,516,57,1778567776.765867
0.9795489636959539,2.461011843937805,-0.4244872148485798,0.09205799403006401,-0.08512006505793639,1.1382124901132995,-1.0668752684435516,-2.9682068736343763,0.9350012366084584,0.1579681876259308,-0.01754535316897024,1.0949937889524586,3141,66,198,66,4057,72,61,68,3715,65,985,63,2983,67,,,1778567777.4284477
-0.9522281355156276,-2.2576080797392084,-0.4878375741070787,0.08716403942663754,-0.1092590212761777,1.1675307846860883,-1.0461919011855993,-2.8833023408072895,0.9916967371522671,0.15506884778611965,-0.04285299612655564,1.1176766297322724,3203,66,284,62,3997,71,15,69,3727,65,877,67,1008,67,13,62,1778567777.9900815
1.0902077245968644,2.513661748015227,-0.3893045538303997,0.07964855524458184,-0.13326751200418502,1.2228105998129408,-1.1730882013200536,-2.8808108266992614,0.9182853165056555,0.14452189793028475,-0.06192216197143928,1.1187775673551539,3219,66,2445,64,3883,72,76,71,1579,64,2902,64,877,64,4075,62,1778567778.6526105
1.1485640914174788,2.508377940873123,-0.4186343956747858,0.04973461988665867,-0.16148858772549005,1.2670862844421413,-1.151421815662499,-2.4189220428194105,-0.9607916778253984,0.11844991997384301,-0.0870348173203973,1.132299787324002,1153,64,432,64,3712,72,4023,69,3733,65,670,59,3998,60,3783,61,1778567779.31621
-1.0574256049474817,-2.3210731285909785,-0.8851250074870101,0.0016777562687212584,-0.16907690794381397,1.2156597010738697,-1.2511741135783765,-2.7920917085337984,0.8966216689557789,0.07715211068847729,-0.10869611631415836,1.17079030046502,1220,64,347,65,1393,71,3886,67,1659,64,,,360,67,3061,61,1778567779.9874768
-1.2308370058444984,-3.047924226442453,0.7060797832123749,-0.05141944027513228,-0.1725795025167127,1.2141284188517933,-1.0789794885572759,-2.794792023182775,0.9160020319143997,0.018680840242136322,-0.10774593765009804,1.174666087356308,1335,64,374,66,3621,67,3925,62,3605,64,,,81,66,2693,63,1778567780.5995574
-0.9439479695411228,-2.6950878827647555,-1.0155720899503626,-0.08284321756554094,-0.16661217079363225,1.2340905556818802,-0.991007485419676,-2.752369436153237,0.9501157069955267,-0.01540791918614415,-0.09347480153257454,1.142253972763208,3485,64,359,65,3677,67,278,61,3558,63,,,3641,64,247,65,1778567781.2105463
-0.8836698665063624,-2.7661110203064205,-1.0494893483434764,-0.09827744728771035,-0.15819134498880635,1.2246449051418775,-0.8951775630757159,-2.7422540153929407,1.010283024225747,-0.03502108683557714,-0.0833861988230227,1.1363763794673856,3462,66,327,66,3725,66,951,63,3672,62,,,3273,65,3943,64,1778567781.8327463
-0.9318427924005431,-3.0101781017839193,0.6309975471717519,-0.11134165141666882,-0.14328679656092305,1.2058415061137773,-0.8229364416409106,-2.768569500799942,0.9870317336632529,-0.052603828872178404,-0.0658198334721832,1.1194551955649885,3263,67,2305,66,3875,68,1396,68,3679,63,3856,60,2817,66,3843,66,1778567782.4477625
-0.8437971890505249,-3.0299652730408178,0.5841739493951236,-0.12202471452037729,-0.11578524763317204,1.1881138794859087,-0.7165342638077148,-2.7802553100010785,0.9530514372785113,-0.06860665665466893,-0.036906680363784944,1.1057521853549785,2936,70,4095,65,3948,73,3406,71,1694,64,3847,63,2322,69,3718,69,1778567783.1592627
-0.8147087819510298,-3.088258181437949,0.5553229914378705,-0.12455775369189231,-0.08547095602425143,1.186900897226804,-0.7231852316604833,-2.7751826762216902,0.8872940415031303,-0.06991479842338963,-0.005041280849955494,1.0787748374980108,2618,70,1916,64,3830,75,1280,71,1633,60,1915,61,345,66,1653,68,1778567783.817275
-0.7935359632021934,-3.093560877475117,0.5738141309140026,-0.11745818884888769,-0.0571099673262586,1.1558741607676444,-0.6754957900542162,-2.8270292553671243,0.9106412675457616,-0.06474522861944562,0.023392816575870775,1.060507702596664,874,69,27,66,3909,73,3524,71,3530,62,,,967,64,3673,66,1778567784.5335605
-0.7174701451184325,-3.117760038958741,0.5617104799951748,-0.12679695628143772,-0.07380331149603268,1.1876351466056536,-0.6513135666252792,-2.7978362506155836,0.8937667284736283,-0.07536675620423659,0.009702390265612013,1.0612778646207974,3222,67,279,66,,,,,3619,63,,,1117,64,,,1778567785.0958629
0.6815144131602191,2.9624398271756314,-0.6115456131129502,-0.1292610963318041,-0.1015762223640738,1.1712555468934107,-0.5494529233912944,-2.8144357955811197,0.9437152197614516,-0.08468837440156288,-0.018230916402656405,1.0949190835053955,3344,65,340,67,3716,68,3526,68,1562,63,1027,62,1456,62,3213,64,1778567785.435776
-0.6866601498177569,-3.040588239810087,0.620323632395415,-0.13062856725364144,-0.11908230917603989,1.1944229068560608,-0.5358338157674712,-2.8021488577703595,1.0323951780783966,-0.08390848666671004,-0.034422050422099795,1.0900858342725177,1508,64,401,67,1481,67,1190,66,,,3273,63,3571,63,,,1778567785.9903169
0.658738268392014,2.9797810015649953,-0.608072647531557,-0.12818233312934163,-0.14470006366026877,1.2161903394792901,-0.5454288742662815,-2.7835403586286733,0.991934055351676,-0.08215460721973288,-0.05807595729546041,1.1109360497492664,1472,63,357,67,3473,66,2972,64,1681,63,,,,,1040,62,1778567786.4455986
-0.6947732437261769,-3.0812031102297732,0.6226557743974165,-0.12382467615446652,-0.16139781489352348,1.2342601700869567,0.5885092497553566,2.963544650908699,-1.083697290728049,-0.0756970202711771,-0.07375477416302659,1.1227984271929519,3441,61,410,65,3484,68,554,63,3712,64,3310,63,3759,63,3080,58,1778567786.952954
0.7191684792137456,2.890977954281788,-0.6337386224297814,-0.11117600635147634,-0.17099737829182143,1.2262822245861271,-0.6092848133641916,-2.8061272021493755,1.0016992361150034,-0.061773044097112983,-0.08667258344142292,1.1332760066712086,1229,63,406,66,3584,68,4079,65,1703,65,3188,64,797,61,441,65,1778567787.5602558
-0.9731726233448397,-3.113879338266016,0.6581882616162263,-0.07892340547457287,-0.18786002712275227,1.2479845702857881,0.8100195538806501,2.848949480176629,-1.0592011662326768,-0.022688486324708358,-0.10956933772081053,1.176628382641778,1133,63,2476,64,3602,72,4091,68,1647,66,1048,65,396,63,363,67,1778567788.2322578
-1.0893958178788927,-3.025658929049433,0.7903234783308722,-0.028030252234628145,-0.18771350794762698,1.2306344807057579,-0.8988689602696838,-2.779289782024875,1.0486342548311893,0.034851948564475724,-0.11645664691839314,1.1731842419216767,1121,66,357,64,3875,72,2189,69,3618,65,1108,66,1309,64,306,67,1778567788.893368
1.1552043127843445,2.6724847706945893,-0.5615260251568429,0.022026179828638328,-0.18505314918403987,1.2570321968916285,-1.0404267952051158,-2.7494662271614354,1.0020074691551693,0.0907670519384433,-0.11332700643822874,1.1561676136723218,1208,67,261,66,26,71,216,69,3626,64,3055,65,1358,65,222,68,1778567789.5029044
,,,,,,-1.1751402524993844,-2.7410316206728385,0.9147597328271583,0.1530476591847219,-0.09447376250474508,1.1553409356568942,1047,68,129,64,93,72,194,68,3816,64,2940,64,3098,67,99,63,1778567790.1708038
1.2433164464500286,2.6074187198049974,-0.4781022886895453,0.12469030961264395,-0.1291906854971583,1.2568737714123244,-1.0422852006495018,-2.439793829338844,-0.6078806504160796,0.1971404067354758,-0.059019531530106674,1.1687251794637814,2880,69,263,62,3,73,106,65,3884,67,1054,61,570,68,,,1778567790.7288728
-1.0329923568642987,-2.303465995306982,-0.4559361733495462,0.12863902777759534,-0.08720248210505153,1.1560996200282267,-1.0251730634069864,-2.438992048987446,-0.6362928374427116,0.20119749388670374,-0.020812311238137593,1.125850644503566,653,66,391,66,3970,74,279,66,3688,70,3303,59,252,68,904,63,1778567791.3365898
-1.2493251265778313,-3.144398502606881,0.5280652014806024,0.12684260359071536,-0.05160534278105153,1.1420477236941546,-0.9680996636876619,-2.973751151348833,0.8588928542110701,0.19297777831031052,0.019853946132045726,1.0954703993343227,852,68,402,68,4007,71,4049,64,1216,65,3517,65,258,66,1156,61,1778567791.9959655
0.8123422025798783,2.725098328072333,-0.37813214066880574,0.08772343863107386,-0.009552009536116082,1.1016598233947918,-0.7599939739832611,-3.0093876977749536,0.7477497442191048,0.14230423536275522,0.06979449142310076,1.0558466029114557,3007,68,184,67,3751,72,203,65,,,1463,64,278,70,,,1778567792.6053042
-0.8109474591279833,-3.149130182613346,0.3255952194999416,0.06359997136205114,0.010523095580438718,1.1014840515177833,-0.6336523413728116,-2.896365558217085,0.7382038044876633,0.10967919537899685,0.09343076372955493,1.0342295542843947,914,65,128,67,3696,74,233,64,,,1351,66,158,72,,,1778567793.1075745
-0.6945511970899773,-3.1050084662306,0.4663907899855651,0.04139859346770639,0.019847236509315802,1.0838339528230074,-0.5672478357718845,-2.911662577631316,0.7090968708699827,0.08263174224817331,0.10569710175442572,1.0258352315516641,,,69,66,3717,76,371,63,,,1002,66,121,71,,,1778567793.61558
0.5274941119927852,2.8442509394925826,-0.21575717618318493,0.014784991318955405,0.02825047642738223,1.0742789557589438,-0.44765186618617003,-2.8575003221283333,0.775223360125909,0.048958882366256916,0.116499382080557,1.0226359554573683,571,68,68,65,3727,76,539,64,1832,58,557,63,133,71,3539,62,1778567794.0692558
-0.4511347653690952,-3.089670549174215,0.07296635046370405,-0.03005717756692554,0.03571044807077339,1.0965976163828635,0.3626631297282027,3.196867355502475,-0.7392003138259223,-0.0020489885506215786,0.12796851812938045,1.0399400422389173,2529,68,249,62,3841,76,752,65,3668,62,347,66,341,70,3701,67,1778567794.6835217
-0.30325252799125213,-3.124640535570368,0.3716598379364886,-0.08332513973735618,0.027411237689270222,1.1013295616547265,-0.19374732985113,-2.812817649834346,0.7619015089966553,-0.06529773808757944,0.12245254589475159,1.0522753037268513,2756,71,,,4007,75,3388,64,,,53,67,659,68,,,1778567795.294675
,,,,,,,,,,,,3007,70,175,67,4009,73,,,,,2406,66,2951,66,,,1778567795.7454932
,,,,,,,,,,,,1134,68,394,67,3897,72,546,65,,,283,60,3406,64,820,62,1778567796.1968875
-0.14241028466821462,-2.884582156090083,0.46783817406762956,-0.17638989070450062,-0.14125804959451488,1.2014648778509425,0.008646292941140601,-2.723902411653111,0.9425509313974701,-0.16662843667993496,-0.04628800549787166,1.1302581186309093,1314,66,465,66,3811,69,385,64,1424,64,,,3758,67,,,1778567796.6998723
-0.1745088711704101,-2.8710891130210467,0.5070661015692944,-0.1736899460042827,-0.1673984644916978,1.2165600429658743,-0.024424337484275343,-2.6987786288329736,0.926159359675412,-0.1555884023766133,-0.07049254845549614,1.1024942945698504,3379,60,2634,65,3318,67,278,65,3628,66,3011,63,3873,67,453,68,1778567797.308785
-0.3969311494223137,-2.9325566294350405,0.6236447636331246,-0.16567282786413542,-0.2086353637569571,1.266536608948834,-0.11657785169137565,-2.7401284670152655,0.9355473827942716,-0.14066895385554698,-0.11448650644072073,1.1760958657655551,,,420,64,3277,70,349,66,1570,66,1134,63,3932,64,585,66,1778567797.9690287
-0.44439846887389883,-3.0171642866727724,0.6709807281118292,-0.1532518163175631,-0.216740442978349,1.2646697074556172,-0.15708112141554045,-2.7656565669218494,0.9624839779251176,-0.12553055847940572,-0.12478214319609506,1.172823800275763,,,393,65,3273,70,4058,63,3871,66,3225,62,3652,62,578,63,1778567798.521854
-0.5743652026992082,-3.032703533296126,0.6775944321411997,-0.12610998876927715,-0.22326295049235606,1.2710891335594194,-0.313097579295108,-2.7818806160177862,1.0848425850291972,-0.08966625109373264,-0.13121070542407756,1.1641458407995906,,,426,65,3415,70,3946,66,1891,66,3019,62,,,352,64,1778567799.080133
0.675942480056082,2.9238617653631773,-0.5612339433593908,-0.09694086419104615,-0.22906701819069797,1.304125853976178,-0.4571845542965172,-2.8374317013236636,1.0178255712193753,-0.05199882225323641,-0.1378277366305795,1.1961967173404993,,,2454,64,3449,70,3901,67,3933,68,938,62,,,355,66,1778567799.6407433
0.809843293239526,2.8681947624440878,-0.6076061526686966,-0.0608634869206956,-0.2118554128033536,1.2527523710676536,-0.596991117533235,-2.801878426156648,1.0314589096661535,-0.010359443590950626,-0.1279173026239264,1.1518551148648661,898,59,366,64,3510,70,3927,69,3850,66,998,64,780,64,362,66,1778567800.0917015
-0.9206659025079117,-3.072160786507269,0.6311678712824218,-0.04824186042364344,-0.20640008165830487,1.2644976706385964,-0.656712475152623,-2.8144875320575324,1.0347135111289831,0.0057415976922493535,-0.12010472587297148,1.1341246624378083,1126,63,333,65,1221,69,3954,67,3778,67,881,60,,,4048,61,1778567800.7510242
-0.954302363764678,-3.058437893279772,0.6410946005553892,-0.03228561712198114,-0.17926039663911547,1.2405442879860984,-0.6923946799215432,-2.865173026916395,0.8590753800530211,0.02470206559575668,-0.09518501399319862,1.1343345035436807,3455,64,2454,65,3684,68,3767,66,1677,64,,,,,,,1778567801.357909
-0.9603356250265673,-3.051987911239584,0.5898362967880568,-0.030658000405049297,-0.1489874179418352,1.2139873177789446,-0.7023087737942767,-2.872153097777695,0.9131465436492672,0.025291898589147457,-0.06771742421644084,1.1160236904947747,1385,65,280,67,,,3999,62,3498,61,39,61,3404,66,957,63,1778567801.8199005
-0.8129944474206192,-2.735987896879881,-0.749457114908075,-0.029249680580914057,-0.12900778105767052,1.210696813804598,-0.6865085494956759,-2.863372917997748,0.8871420749662675,0.02652881257369831,-0.04594322205100598,1.0860763148695403,1383,67,2211,67,4025,63,,,3615,61,,,,,,,1778567802.4331276
-0.7966042535260696,-2.800414862667393,-0.7356621304247275,-0.027490095330167885,-0.09892050318719042,1.1774652259031317,0.6892750733127003,2.9789820388249777,-0.9506798360169786,0.02541314960415624,-0.01815580738303395,1.078509272201185,1226,67,219,67,207,66,,,,,3617,60,,,,,1778567802.8583202
-0.8441950609440241,-3.115183102539128,0.45260371047247755,-0.03205911369374477,-0.08315655511299187,1.1667586078094196,-0.6632757858865322,-2.882386991802236,0.871206328330465,0.018410421875817165,-0.0010426958499028043,1.0774974515128635,3172,67,37,66,4079,69,,,94,64,3652,62,539,61,,,1778567803.2696621
-0.7795362643722287,-3.0892021715308378,0.27613585718766304,-0.03583167066498994,-0.0633641981759392,1.153626335110559,-0.6247524988327503,-2.8676698473971562,0.9150293969084157,0.009991909659223626,0.020512597173489924,1.0606618720930596,1031,67,108,67,3882,71,,,,,3297,59,378,67,3560,65,1778567803.7970173
