WRIST_rx,WRIST_ry,WRIST_rz,WRIST_x,WRIST_y,WRIST_z,ant1_00470102030405000000ffff_phase,ant1_00470102030405000000ffff_rssi,ant1_00480102030405000000ffff_phase,ant1_00480102030405000000ffff_rssi,ant1_00490102030405000000ffff_phase,ant1_00490102030405000000ffff_rssi,ant1_004a0102030405000000ffff_phase,ant1_004a0102030405000000ffff_rssi,ant4_00470102030405000000ffff_phase,ant4_00470102030405000000ffff_rssi,ant4_00480102030405000000ffff_phase,ant4_00480102030405000000ffff_rssi,ant4_00490102030405000000ffff_phase,ant4_00490102030405000000ffff_rssi,ant4_004a0102030405000000ffff_phase,ant4_004a0102030405000000ffff_rssi,interaction_id,timestamp
-2.936296718296056,-1.291670985084812,1.0714215911602838,0.057714295786351316,-0.03967610705512171,1.1275743145996064,3044,68,3986,69,3470,71,109,72,3682,69,3326,66,31,67,2575,69,-1,1778393612.1134837
2.505551144448333,1.0878393645233633,-0.9512473821554557,0.05716656292954022,-0.03963597879194374,1.117043848011088,3037,67,4003,71,3517,71,124,72,3692,68,3267,68,3999,68,2668,69,-1,1778393612.8843803
-2.936296718296056,-1.291670985084812,1.0714215911602838,0.057714295786351316,-0.03967610705512171,1.1275743145996064,1045,70,3873,70,3435,73,98,73,1584,68,3791,68,4083,68,981,65,-1,1778393613.5473154
2.467701739842907,1.0882918140490385,-0.9580080473265886,0.05669924983370391,-0.03887895445475951,1.0953173035780626,1088,70,3759,73,1475,72,339,75,1745,68,3544,65,449,75,513,68,-1,1778393614.317724
2.466871941170776,1.0728274544133227,-0.9166800561531436,0.058583743715842636,-0.040462260775911786,1.112437673521946,955,71,3776,72,3894,78,2430,74,3681,70,1540,67,411,76,871,69,-1,1778393615.0342708
2.2635612121871866,1.1412261821310483,-0.9734705049585403,0.13078138901284284,-0.027589472206857903,1.0915120302707892,2913,68,1866,71,3819,78,240,74,3660,72,1236,68,3968,72,801,71,-1,1778393615.8017597
2.316367409851338,1.1305359367768932,-0.8468165804911428,0.1776833083414817,0.025723797328935608,1.103496544330883,1081,65,4060,72,3484,75,75,74,1512,73,3133,67,3527,67,836,71,-1,1778393616.5144048
2.2642820876345047,1.140433381736261,-0.8439228201963664,0.1840095033515109,0.0756960138514776,1.0515232298388766,1229,69,11,72,3434,71,4037,72,3253,71,1031,68,1352,67,2875,71,-1,1778393617.2379966
-3.0177071207179686,-1.6546348766515317,1.0793088671780555,0.18095836318806405,0.11289226073890189,1.0485375790484759,3473,72,3963,73,1226,73,3950,71,3509,64,3402,65,3642,69,710,74,-1,1778393617.953724
2.13287899141487,1.330210880460251,-0.8808779450470187,0.14529332158117658,0.15645316559151046,0.9982938177302804,3613,72,1728,71,3153,74,3984,69,,,1059,69,3646,73,806,69,-1,1778393618.7217507
-2.6985354086977194,-1.8911033861252302,1.3065118947456966,0.08619883369916086,0.16951769615958506,0.9802715875221664,,,3726,70,3405,77,178,71,3899,67,1614,68,3893,73,3889,70,-1,1778393619.435337
-2.5941727095516165,-2.0445599519874222,1.1160549978868068,0.006919347856875149,0.1214064036597557,1.0480766395041787,914,70,1793,72,3728,78,530,72,4053,66,3955,68,626,70,4054,68,-1,1778393620.160704
-2.502046620742615,-2.117285759932055,1.274903351277558,-0.014359530318279346,0.043357211720786604,1.053262205084984,3094,70,3939,73,4048,75,2461,74,25,61,4000,67,,,,,-1,1778393620.8785553
2.0042232810576017,1.5408637487799028,-1.025709123312597,0.014984878729344434,-0.007777408289860823,1.085683215714543,3027,71,3903,73,305,66,361,74,213,64,3853,70,,,,,-1,1778393621.48944
2.00439697706911,1.4245869651565422,-0.8598815954762914,0.0597345595664925,-0.0032344510088113394,1.0819398027069145,831,72,3793,72,4030,61,292,75,364,66,3743,70,,,3347,61,-1,1778393622.097084
-2.7743513651210634,-2.011878639721373,1.2203284595098292,0.06793849492415223,0.032317508954572395,1.043918611233875,466,68,3796,72,3659,72,238,74,1707,65,3454,70,3624,72,,,-1,1778393622.8130765
2.036515168516386,1.4834358666989562,-0.9122995710636866,0.06543004861197095,0.05342228138755028,1.0277020135356993,382,67,3813,72,1325,75,2141,73,,,3354,69,1597,72,1149,67,-1,1778393623.527422
-2.8219852733430635,-2.017215061094092,1.12502460055997,0.05491669260251589,0.08818425575832735,0.9997862231721163,,,1768,71,3325,76,28,70,,,3136,69,3735,74,2944,69,-1,1778393624.1921797
-2.7420769351988903,-2.0233127913145506,1.1375228727469076,0.04933050890515791,0.11295828544946153,1.0053608012353876,726,71,3825,70,3270,76,4006,68,,,797,68,1628,73,674,71,-1,1778393624.855329
-2.7566278933957853,-2.1315343929562696,1.1696464014117265,0.03225413766805722,0.14456705902190584,0.9719586892444562,1187,70,3786,69,3321,75,3932,67,,,550,67,1613,73,621,71,-1,1778393625.5698292
1.955486024315554,1.589462874375583,-0.824533035356981,0.014682525856137843,0.17095315431239097,0.9685731079963971,3378,68,3766,66,3352,75,3853,67,3111,67,494,62,3742,72,2795,71,-1,1778393626.2836864
1.8969426449930131,1.6418898035006808,-0.8777128812591303,-0.019997436218774527,0.18578120723386987,0.9533303667544325,3686,64,3777,62,1361,74,3954,65,3182,71,,,3895,72,950,71,-1,1778393627.050934
-2.494977126377963,-2.3170771975608697,1.0986012690049356,-0.06116362956587544,0.17926728515336454,0.9936043624357236,,,,,1416,74,,,3257,70,205,61,3987,72,3186,72,-1,1778393627.764562
-2.4096667781368923,-2.351058126498928,1.1458688004051358,-0.08121675601305177,0.155949264051491,0.9871551050963486,,,,,1427,76,2352,66,3292,70,55,69,4033,71,3351,73,-1,1778393628.327313
-2.3928408652668574,-2.30667283877649,1.2014264449512184,-0.08986570427623189,0.13382721373745815,0.9890050759828078,,,181,65,3458,76,2581,68,3350,70,3965,70,4022,71,3529,74,-1,1778393628.9338918
1.8242729044546315,1.7541189099237868,-0.988548893413272,-0.09271046314033032,0.11035156999375698,0.9976600582924405,1024,59,202,67,3425,77,847,68,1396,70,3937,71,4043,71,3652,74,-1,1778393629.6003308
-2.3812405751262813,-2.394470177035166,1.1520605763300948,-0.0917381636153199,0.08950271475494959,1.0132835263206854,879,64,27,70,3454,78,969,69,3587,69,4053,70,46,72,3739,74,-1,1778393630.3663406
1.783651459095217,1.75423982177545,-0.9670333738401196,-0.09164802747481836,0.06215745221965771,1.0329654253602163,3006,67,4034,72,3494,78,3110,71,3699,68,11,69,182,71,3668,73,-1,1778393631.1308162
1.7666571067499572,1.7486961341437535,-0.9428424338065442,-0.08572218669004118,0.035707422165612214,1.0544195915894694,3031,68,4049,72,3526,78,3080,72,1694,68,4024,69,264,70,3534,73,-1,1778393631.8442059
1.7741155524384196,1.668932783814581,-0.9816384683790385,-0.07879497672571212,0.008264329945314182,1.0417685309157647,3078,67,4048,73,3543,78,874,72,3799,67,4023,68,274,70,3659,70,-1,1778393632.556437
-2.466602196918163,-2.295805689246339,1.344410440045531,-0.07429553332352384,-0.005073568817036335,1.0790890993200752,1011,68,4002,73,3606,78,660,73,3894,67,3993,68,301,71,3883,69,-1,1778393633.3253732
1.8250135048185692,1.668135627179977,-1.0072662097079157,-0.044904533649208093,-0.008915216227354604,1.0735050637972576,892,70,3877,72,3700,79,549,73,3888,67,3782,69,4088,73,3964,69,-1,1778393634.042308
-2.4622759307495863,-2.2566454348944154,1.3589392503744948,-0.020980699371557554,0.012346137391935769,1.0603600817266927,2715,68,1768,71,3586,78,2486,73,1586,68,3596,67,3904,72,3823,69,-1,1778393634.8060362
-2.377086804799423,-2.3332444334331677,1.154301783636828,-0.019219230690051294,0.05124345859995982,1.049002448864691,2865,59,3924,70,1435,77,2412,71,3241,68,3581,66,3871,72,3587,69,-1,1778393635.579659
-2.3139016130549037,-2.3372858329937087,1.362326083562904,-0.03574804706398146,0.07914236543157213,1.0083236642803155,4035,59,3923,66,1418,76,2226,68,1131,70,,,3899,71,1146,71,-1,1778393636.3466399
1.7940836124603796,1.8557635605391227,-0.9963559249047834,-0.06393939637229373,0.11672504051057647,0.9887456865428438,3802,63,,,3423,72,100,63,1232,70,461,64,3808,67,2981,71,-1,1778393637.0663455
1.8384114576053683,1.7803330183014558,-0.8459737154810992,-0.08814281983522149,0.1583001035117107,0.983625117297811,3487,65,,,3394,73,264,62,1302,70,,,3617,63,985,73,-1,1778393637.7808366
