ARM_rx,ARM_ry,ARM_rz,ARM_x,ARM_y,ARM_z,HAND_rx,HAND_ry,HAND_rz,HAND_x,HAND_y,HAND_z,ant1_00470102030405000000ffff_phase,ant1_00470102030405000000ffff_rssi,ant1_00480102030405000000ffff_phase,ant1_00480102030405000000ffff_rssi,ant1_00490102030405000000ffff_phase,ant1_00490102030405000000ffff_rssi,ant1_004a0102030405000000ffff_phase,ant1_004a0102030405000000ffff_rssi,ant4_00470102030405000000ffff_phase,ant4_00470102030405000000ffff_rssi,ant4_00480102030405000000ffff_phase,ant4_00480102030405000000ffff_rssi,ant4_00490102030405000000ffff_phase,ant4_00490102030405000000ffff_rssi,ant4_004a0102030405000000ffff_phase,ant4_004a0102030405000000ffff_rssi,timestamp
-0.8116296620328192,-2.7261584753563857,-0.14743202348395343,0.1627651047667408,0.005065809336000333,1.0854407738478244,-0.6144833795538704,-2.8607274981664372,0.4510050056619868,0.21062822859659325,0.088867246911672,1.0443551177109203,3281,62,353,68,3818,71,172,67,1515,69,3127,60,310,66,908,60,1778567638.9287271
0.7587765423095033,2.92879620086907,-0.19217335552466833,0.1548845866636777,0.014622985820558721,1.07574250970191,-0.568108168544603,-2.9149172944510595,-0.10721468915532244,0.19536468199000726,0.09969055882110055,1.0297775958100346,3387,67,2300,69,3939,71,116,67,1354,69,3253,61,360,65,825,61,1778567639.5368419
-0.7836924352042213,-3.137265627151458,0.2520362644071586,0.13030868679844881,0.017841389670602895,1.0700642310763977,-0.46088903401070325,-2.7626577950038573,0.5043689988779833,0.16891848668140513,0.10426722012686282,1.0213166480099354,3372,69,237,68,4,70,20,65,3180,66,,,2582,64,730,64,1778567640.1516533
0.7021218853773712,2.941360365636441,-0.3238895915076615,0.11024230284431719,0.010738875418941437,1.069717526333713,-0.4850385110948425,-2.7341077610591693,0.6345881233680425,0.14949410299682617,0.09798582949580953,1.033845528565806,1245,69,167,68,217,70,3916,63,3237,65,1419,60,2679,63,517,62,1778567640.7059486
0.6945651675734515,2.979658682323055,-0.414997201569323,0.08797989822747473,-0.0023300095066342073,1.0737879105031205,-0.47604155037414353,-2.7996740895723065,0.8233448589682566,0.1248465067487006,0.08146058552764542,1.018472812902904,3047,68,112,67,2423,68,3729,65,1202,60,3515,60,,,439,63,1778567641.3694801
-0.6834265031284384,-3.0845079895969074,0.3237648736421796,0.07184773265876472,-0.02127443350410364,1.1052908540539514,-0.47284916469739446,-2.829558060213224,0.8050078596119823,0.10792996072781963,0.0632314502453197,1.0340912700141185,3058,68,56,68,578,65,3723,65,,,,,,,348,64,1778567641.978828
-0.6823594119123618,-3.046194222263177,0.44778019923232576,0.054933866793571116,-0.03765057309850772,1.1080046112597308,-0.4601726035414883,-2.8238681183457435,0.7619170029041302,0.09236372758400184,0.04810108172229332,1.060801564427968,978,68,68,66,,,3694,65,2361,60,3419,60,,,178,63,1778567642.4846952
0.6818782377208695,3.0484082596563047,-0.364976162829994,0.04221323118555178,-0.04948884765607961,1.126827264229102,-0.44242942494760196,-2.7839932584706233,0.828877894638698,0.07775833644224106,0.03604799480262764,1.0599402602261614,,,100,65,,,3727,65,108,63,3381,59,,,27,62,1778567643.047307
-0.6748444399706987,-3.1008903753728205,0.29470139431187287,0.019041065614402476,-0.06792442778845924,1.1496182535042927,-0.4340131815873292,-2.7396137388345143,0.8539839141773532,0.054029752551997004,0.017965389260655905,1.0520625638905734,3150,64,129,66,3646,64,3820,66,2129,62,1324,61,,,,,1778567643.5523822
-0.6653578298565831,-3.0458054256609977,0.33918958859634235,0.005251943283119048,-0.07947227007306348,1.1718897794628718,-0.43464464850496276,-2.7284904538973476,0.8801717416700202,0.04047903785330674,0.007469728795318732,1.0647512145701232,1161,64,161,66,3689,65,4014,63,4005,63,3370,60,,,,,1778567644.0545578
-0.6714623852168449,-3.0241832580626604,0.47312886006714344,-0.011937616221703442,-0.08818641176817765,1.1698943634103502,-0.4731859936596289,-2.755321963856936,0.8936324992276664,0.025970168399934757,-0.0022747520969483978,1.0636092139283033,3310,65,181,65,3633,67,21,63,3922,64,3376,60,,,,,1778567644.6075377
-0.7030572218730364,-3.0730826364415127,0.41396939028476304,-0.025557604153883848,-0.09596465955448703,1.1827213569089992,-0.466148886102424,-2.7651960179641315,0.8924476494803281,0.014597239692463529,-0.00963209636417853,1.0817091852505496,3422,62,291,66,3487,68,210,61,1808,64,1198,59,3792,64,,,1778567645.175582
0.7129315137625549,3.0007021528584903,-0.5618998065238378,-0.04065719190291605,-0.10207197919397544,1.1782312672636925,-0.47994987212125373,-2.7099487636047708,0.9265830194850181,-0.0004130499078065183,-0.01724103242053751,1.0808403678154301,1401,61,337,65,3411,68,431,63,3846,65,1156,61,,,,,1778567645.7864864
-0.7255005756403978,-2.9957000803990885,0.3980958666969084,-0.06209826337581594,-0.11313559703728338,1.206932366565614,-0.5004765271772189,-2.716190166671292,0.9258488608670009,-0.019330904865707748,-0.028688189257629844,1.1080192993305147,3485,61,2422,65,3365,67,507,62,3814,65,1003,60,3825,65,,,1778567646.344857
-0.7270841895133099,-2.997246507214618,0.3957325024034864,-0.07057274195453288,-0.11732878030615293,1.2075414650076024,-0.49433567786901983,-2.6182915863543212,1.0976781731214977,-0.028158046265939,-0.03441883623138829,1.0842262312115076,1547,61,386,65,3353,66,2714,64,3779,63,,,3773,64,,,1778567646.955242
-0.7193472219932127,-2.966563897535404,0.5434314958107335,-0.08336799694214159,-0.120809347966366,1.1941969020692915,-0.5197936887552564,-2.5938520000728174,1.0581111229902276,-0.04189718678932022,-0.04042565954243046,1.0936796228738086,3585,59,408,65,1268,67,782,64,3737,65,1026,61,3747,62,3081,64,1778567647.523108
-0.7075516200691689,-2.9418734882703217,0.5052859508671924,-0.10240964145562215,-0.1278175619815565,1.2098532116595024,-0.4993327925032597,-2.6024343483412684,1.1036087858871275,-0.06125994789475503,-0.046061933162812,1.1078849922462186,,,408,66,3209,68,901,64,3761,63,1006,60,3657,63,2975,66,1778567648.194869
-0.6306134336513434,-2.966298021459649,0.5856296058051367,-0.1256520088411798,-0.13470124401548833,1.2108920200765412,-0.4371410718058464,-2.6154349617636248,1.084516709334661,-0.08680545134578024,-0.053294566243205214,1.1198770752748635,,,481,65,3267,69,3036,67,1716,64,1064,59,3671,62,899,68,1778567648.7544057
-0.6539428940919554,-2.9136979636196303,0.6628037933323343,-0.1423625900677993,-0.138619262840154,1.1982719157647543,0.5078682740272303,3.1336188592775263,-1.309130541077631,-0.10394661215166201,-0.05877307382949707,1.114579262970128,,,545,64,3316,69,3048,66,3668,64,,,3715,64,730,67,1778567649.2559497
-0.6331599815094315,-2.9190710316905357,0.5920911712726914,-0.1629268136959541,-0.14476752782671204,1.2203114456883661,0.5016358827055256,3.1132327813704594,-1.3660275992645556,-0.12400708316112895,-0.061837452977979886,1.114086898309207,,,2580,64,3289,69,677,62,3680,64,,,3852,63,,,1778567649.7592392
